sampleid,legendid,step,name,answer,x,y
1739522,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-99.45929741,16.72222223
1739241,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-4.821782232,5.552569986
1739241,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-4.821782232,5.552569986
1739241,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-4.821782232,5.552569986
1740190,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-71.41479256,-12.93745351
1740190,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-71.41479256,-12.93745351
1740190,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-71.41479256,-12.93745351
1740814,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-59.81754224,-7.072353017
1740814,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-59.81754224,-7.072353017
1740814,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-59.81754224,-7.072353017
1738871,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-11.42439957,8.759555551
1738871,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-11.42439957,8.759555551
1738871,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-11.42439957,8.759555551
1738763,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-45.44359938,-16.93136326
1738763,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-45.44359938,-16.93136326
1738763,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-45.44359938,-16.93136326
1740676,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-2.26966851,7.802849773
1740676,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-2.26966851,7.802849773
1740676,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-2.26966851,7.802849773
1739411,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,126.2990116,7.707628353
1739411,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,126.2990116,7.707628353
1739411,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,126.2990116,7.707628353
1739411,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,126.2990116,7.707628353
1740672,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,23.39070758,-14.30289274
1740672,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,23.39070758,-14.30289274
1740672,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,23.39070758,-14.30289274
1738175,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,104.0980477,21.43388589
1738175,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,104.0980477,21.43388589
1738175,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,104.0980477,21.43388589
1740989,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,104.0198942,13.60057662
1740989,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,104.0198942,13.60057662
1740989,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,104.0198942,13.60057662
1740627,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-60.38078592,-23.54296375
1740627,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-60.38078592,-23.54296375
1740627,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-60.38078592,-23.54296375
1739056,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,150.5059135,-27.72192645
1739056,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Other natural disturbances/No tree-loss driver,150.5059135,-27.72192645
1739056,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,150.5059135,-27.72192645
1738167,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,11.12960227,3.909551332
1738167,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,11.12960227,3.909551332
1738167,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,11.12960227,3.909551332
1738167,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,11.12960227,3.909551332
1739392,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,36.21595489,-8.373113548
1739392,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,36.21595489,-8.373113548
1739392,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,36.21595489,-8.373113548
1740938,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,104.8679039,13.56913558
1740938,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,104.8679039,13.56913558
1740938,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,104.8679039,13.56913558
1739925,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,30.41822805,-2.815236885
1739925,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,30.41822805,-2.815236885
1739925,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,30.41822805,-2.815236885
1740251,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-63.03261264,-16.49747698
1740251,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-63.03261264,-16.49747698
1740251,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-63.03261264,-16.49747698
1740251,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-63.03261264,-16.49747698
1739606,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,112.0166969,0.432172867
1739606,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,112.0166969,0.432172867
1739606,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,112.0166969,0.432172867
1739333,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,40.39312096,-10.89109129
1739333,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,40.39312096,-10.89109129
1739333,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,40.39312096,-10.89109129
1738706,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,99.78972755,21.52461574
1738706,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,99.78972755,21.52461574
1738706,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,99.78972755,21.52461574
1740587,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,99.84811804,-0.15891859
1740587,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,99.84811804,-0.15891859
1740587,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,99.84811804,-0.15891859
1739291,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,6.685636558,10.31184436
1739291,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,6.685636558,10.31184436
1739291,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,6.685636558,10.31184436
1739289,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-38.99369564,-6.946588877
1739289,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-38.99369564,-6.946588877
1739289,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-38.99369564,-6.946588877
1738668,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-57.84394356,-10.34850886
1738668,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-57.84394356,-10.34850886
1738668,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-57.84394356,-10.34850886
1738664,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,103.3847853,14.31833053
1738664,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,103.3847853,14.31833053
1738664,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,103.3847853,14.31833053
1739860,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-48.78982381,-12.08674893
1739860,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-48.78982381,-12.08674893
1739860,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-48.78982381,-12.08674893
1738306,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-88.83312592,15.75294004
1738306,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-88.83312592,15.75294004
1738306,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-88.83312592,15.75294004
1738922,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,11.70452405,3.901466494
1738922,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,11.70452405,3.901466494
1738922,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,11.70452405,3.901466494
1738605,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-60.81646884,-12.3257008
1738605,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-60.81646884,-12.3257008
1738605,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-60.81646884,-12.3257008
1740057,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-47.22765353,-5.134686949
1740057,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-47.22765353,-5.134686949
1740057,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-47.22765353,-5.134686949
1739737,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-59.28214633,-29.98388434
1739737,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-59.28214633,-29.98388434
1739737,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-59.28214633,-29.98388434
1741025,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,-59.78071131,-11.63040477
1741025,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Other natural disturbances/No tree-loss driver,-59.78071131,-11.63040477
1741025,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",No,-59.78071131,-11.63040477
1740059,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-45.94036773,-3.460227259
1740059,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-45.94036773,-3.460227259
1740059,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-45.94036773,-3.460227259
1740510,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-39.64587254,-17.70840598
1740510,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-39.64587254,-17.70840598
1740510,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-39.64587254,-17.70840598
1739223,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,110.6027486,25.75927399
1739223,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,110.6027486,25.75927399
1739223,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,110.6027486,25.75927399
1739223,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,110.6027486,25.75927399
1738883,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-73.24016922,3.104660837
1738883,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-73.24016922,3.104660837
1738883,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-73.24016922,3.104660837
1739785,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,26.44947112,-1.427339771
1739785,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,26.44947112,-1.427339771
1739785,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,26.44947112,-1.427339771
1738846,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,32.28133395,-11.09680549
1738846,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,32.28133395,-11.09680549
1738846,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,32.28133395,-11.09680549
1738778,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,108.0982456,12.2593919
1738778,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,108.0982456,12.2593919
1738778,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,108.0982456,12.2593919
1738778,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,108.0982456,12.2593919
1739280,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-62.3777408,-11.9259505
1739280,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-62.3777408,-11.9259505
1739280,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-62.3777408,-11.9259505
1739410,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,115.2829713,24.69926195
1739410,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,115.2829713,24.69926195
1739410,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,115.2829713,24.69926195
1739111,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-44.86149108,-20.27129949
1739111,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-44.86149108,-20.27129949
1739111,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-44.86149108,-20.27129949
1739111,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-44.86149108,-20.27129949
1739110,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,14.66267628,0.442054335
1739110,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,14.66267628,0.442054335
1739110,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,14.66267628,0.442054335
1738172,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,45.46321243,-21.42653294
1738172,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,45.46321243,-21.42653294
1738172,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,45.46321243,-21.42653294
1738143,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-56.45874139,-23.6166256
1738143,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-56.45874139,-23.6166256
1738143,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-56.45874139,-23.6166256
1738143,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-56.45874139,-23.6166256
1739968,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,37.74937908,-15.76355339
1739968,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,37.74937908,-15.76355339
1739968,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,37.74937908,-15.76355339
1739966,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,18.9485385,-4.950532316
1739966,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,18.9485385,-4.950532316
1739966,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,18.9485385,-4.950532316
1739693,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,2.636929572,11.55151945
1739693,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,2.636929572,11.55151945
1739693,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,2.636929572,11.55151945
1738427,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,24.18032672,0.702565767
1738427,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,24.18032672,0.702565767
1738427,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,24.18032672,0.702565767
1738427,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,24.18032672,0.702565767
1738095,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,49.48496995,-14.29750285
1738095,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,49.48496995,-14.29750285
1738095,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,49.48496995,-14.29750285
1740852,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,96.65550552,28.164064
1740852,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,96.65550552,28.164064
1740852,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Natural disturbances,96.65550552,28.164064
1740852,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,96.65550552,28.164064
1739277,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,38.42581049,-14.91284882
1739277,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,38.42581049,-14.91284882
1739277,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,38.42581049,-14.91284882
1738610,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,12.60194102,8.896099474
1738610,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,12.60194102,8.896099474
1738610,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,12.60194102,8.896099474
1738911,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,94.90468903,26.35665365
1738911,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,94.90468903,26.35665365
1738911,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,94.90468903,26.35665365
1738926,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,98.26618483,21.08533956
1738926,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,98.26618483,21.08533956
1738926,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,98.26618483,21.08533956
1740104,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,16.99829602,-3.52490596
1740104,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,16.99829602,-3.52490596
1740104,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,16.99829602,-3.52490596
1738256,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,103.7575862,20.81225172
1738256,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,103.7575862,20.81225172
1738256,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,103.7575862,20.81225172
1739475,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-10.01134963,7.17672402
1739475,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-10.01134963,7.17672402
1739475,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-10.01134963,7.17672402
1739181,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,47.72606863,-20.57852331
1739181,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,47.72606863,-20.57852331
1739181,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,47.72606863,-20.57852331
1738247,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-58.10265836,-23.12524714
1738247,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-58.10265836,-23.12524714
1738247,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-58.10265836,-23.12524714
1738242,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-65.34307955,-17.05443245
1738242,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-65.34307955,-17.05443245
1738242,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-65.34307955,-17.05443245
1738525,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,96.68694656,5.032445437
1738525,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,96.68694656,5.032445437
1738525,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,96.68694656,5.032445437
1739425,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-51.69677207,-20.33597819
1739425,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-51.69677207,-20.33597819
1739425,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-51.69677207,-20.33597819
1738789,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,102.685896,1.975478525
1738789,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,102.685896,1.975478525
1738789,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,102.685896,1.975478525
1738046,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,104.3396945,19.42345629
1738046,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,104.3396945,19.42345629
1738046,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,104.3396945,19.42345629
1738181,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,32.75654273,-26.75354258
1738181,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Other natural disturbances/No tree-loss driver,32.75654273,-26.75354258
1738181,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,32.75654273,-26.75354258
1739122,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,91.75968722,22.92329264
1739122,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,91.75968722,22.92329264
1739122,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,91.75968722,22.92329264
1739667,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,92.14955606,22.16062296
1739667,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,92.14955606,22.16062296
1739667,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,92.14955606,22.16062296
1739667,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,92.14955606,22.16062296
1738459,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-42.64265232,-18.68038312
1738459,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-42.64265232,-18.68038312
1738459,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-42.64265232,-18.68038312
1739093,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,22.27410168,2.876488755
1739093,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,22.27410168,2.876488755
1739093,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,22.27410168,2.876488755
1738729,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-61.3958822,-16.02586145
1738729,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-61.3958822,-16.02586145
1738729,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-61.3958822,-16.02586145
1738729,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-61.3958822,-16.02586145
1740258,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,101.0922847,20.77452248
